,club,leagueCountry,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,Alpha_3,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,meanRating,yellowRed
757,51,1,188.0,80.0,12,151,54,43,54,34,18,1,1,33,0.327740655284,2099631.0,5.79220158258e-05,0.327740655284,2158973.0,0.000546721974497,0.0,1.0
758,58,1,183.0,82.0,5,159,52,49,58,0,9,0,1,33,0.337263893621,122454.0,0.000444228561027,0.337263893621,127874.0,0.00251363482783,0.25,0.0
759,77,1,171.0,66.0,7,277,116,66,95,29,46,0,1,33,0.335905801614,312516.0,0.000319370707596,0.335905801614,326363.0,0.00264137450357,0.25,0.0
760,51,1,181.0,73.0,5,188,77,53,58,0,10,0,1,33,0.327824080742,2073210.0,0.000101979063965,0.327824080742,2131234.0,0.000948830533997,0.0,0.0
761,74,3,188.0,76.0,4,118,54,27,37,6,21,0,1,33,0.340425256502,207855.0,0.000316210479971,0.340425256502,217708.0,0.00259594247495,0.875,0.0
762,88,2,188.0,74.0,9,224,90,66,68,9,47,3,1,24,0.33664834845,614313.0,0.00025480057353,0.33664834845,634412.0,0.00194497335333,0.0,3.0
763,92,0,180.0,74.0,6,405,156,96,153,2,63,1,1,29,0.326991963543,3942145.0,0.000124674427763,0.326991963543,4128913.0,0.000854242649505,0.0,1.0
764,76,2,180.0,85.0,11,500,239,119,142,86,69,2,2,24,0.334370056422,1089730.0,0.000293598467509,0.334370056422,1132771.0,0.00230155610018,1.0,2.0
765,23,3,186.0,78.0,5,158,64,44,50,0,13,0,0,30,0.329462268325,2084435.0,0.000257829222723,0.329462268325,2145582.0,0.000931119604579,0.125,0.0
766,33,2,193.0,82.0,2,80,28,21,31,22,0,0,0,24,0.336628162643,402948.0,0.0,0.336628162643,414648.0,0.0,0.0,0.0
767,44,1,180.0,74.0,2,63,17,20,26,12,11,0,1,33,0.33671475877,65286.0,0.000542858031878,0.33671475877,68160.0,0.00363607911383,0.25,0.0
768,28,2,186.0,80.0,1,233,100,52,81,1,40,2,2,24,0.34354197995,342863.0,0.000171719664587,0.34354197995,352917.0,0.0015612575962,1.0,2.0
769,30,1,181.0,75.0,12,90,35,23,32,9,1,0,0,33,0.329105532815,536295.0,0.000228784568473,0.329105532815,561267.0,0.00209664497974,1.0,0.0
770,34,0,176.0,83.0,0,390,189,95,106,29,60,0,1,29,0.329203045702,3686550.0,0.000262731148123,0.329203045702,3820602.0,0.00143009486406,0.0,0.0
771,61,3,175.0,74.0,11,240,102,54,84,52,19,0,0,30,0.327686441703,13177991.0,0.000125035574911,0.327686441703,13561634.0,0.000814499351378,0.75,0.0
772,28,2,181.0,77.0,7,110,44,32,34,29,27,0,1,24,0.339831360889,306841.0,0.00036702547569,0.339831360889,317593.0,0.00191515897423,0.75,0.0
773,45,0,178.0,70.0,9,416,219,93,104,17,59,2,0,29,0.327899418731,3984838.0,0.000151962841296,0.327899418731,4132696.0,0.000925344430416,0.625,2.0
774,70,3,190.0,83.0,1,277,127,62,88,10,50,3,1,29,0.327852773752,3873635.0,0.000135070127267,0.327852773752,4056290.0,0.000785960407929,0.0,3.0
775,80,0,178.0,76.0,3,408,154,107,147,23,64,1,1,29,0.327641349513,3116391.0,0.000185588273228,0.327641349513,3263444.0,0.00119980572764,0.0,1.0
776,11,2,171.0,74.0,10,368,175,78,115,34,76,3,1,24,0.336219054309,615724.0,0.000354556260531,0.336219054309,639813.0,0.00219073848659,0.0,3.0
777,66,3,184.0,82.0,2,372,243,63,66,177,39,1,0,30,0.330567749399,2356747.0,0.000291284076296,0.330567749399,2429244.0,0.00122155131984,0.125,1.0
778,91,0,178.0,71.0,1,221,89,54,78,6,36,1,5,29,0.327600519574,4659522.0,0.000167324374295,0.327600519574,4839126.0,0.000752009987167,0.25,1.0
779,91,0,189.0,89.0,6,147,53,31,63,4,27,2,1,64,0.331811459274,977072.0,0.00037162246098,0.331811459274,1021143.0,0.00276272770419,0.125,2.0
780,91,0,175.0,63.0,12,186,72,42,72,25,26,1,0,29,0.327065480776,4189207.0,0.000104220947088,0.327065480776,4347838.0,0.00058631787708,0.0,1.0
781,15,2,185.0,82.0,3,138,70,34,34,8,26,1,0,24,0.335360057193,469265.0,0.000390581934377,0.335360057193,488892.0,0.00285351030568,0.125,1.0
782,30,1,187.0,76.0,1,285,105,83,97,5,36,2,2,33,0.333414544435,282804.0,0.000314935655841,0.333414544435,295946.0,0.00217937768866,0.25,2.0
783,59,1,172.0,69.0,1,275,174,54,47,14,33,3,0,33,0.3368452226,588832.0,0.000370756008935,0.3368452226,614517.0,0.00272980729999,0.5,3.0
784,87,1,183.0,70.0,2,308,93,96,119,76,15,0,1,33,0.33607321772,205088.0,0.000210933447916,0.33607321772,214461.0,0.0015867396133,0.25,0.0
785,36,1,181.0,69.0,7,138,63,40,35,5,15,1,0,33,0.334094111333,202348.0,0.000413195920314,0.334094111333,211756.0,0.00346184163726,0.125,1.0
786,57,1,182.0,74.0,12,168,81,40,47,15,21,1,1,33,0.328064385477,2221578.0,0.000132817593271,0.328064385477,2286274.0,0.00109441508137,1.0,1.0
787,59,1,191.0,80.0,2,157,67,50,40,49,14,1,0,33,0.333227601415,326509.0,0.000295432978809,0.333227601415,341526.0,0.00173694660015,0.5,1.0
788,95,1,173.0,66.0,12,293,99,83,111,5,31,0,0,33,0.33405571408,232962.0,0.00041012474543,0.33405571408,243556.0,0.00213818522056,0.0,0.0
789,3,1,183.0,73.0,12,308,111,91,106,0,13,0,0,33,0.327380110044,15933759.0,8.18919865749e-05,0.327380110044,16369350.0,0.000556782699834,0.0,0.0
790,20,3,184.0,82.0,1,262,101,62,99,10,63,3,5,30,0.371728858646,83969.0,0.000187282153656,0.371728858646,89773.0,0.000878015020573,0.5,3.0
791,42,3,188.0,87.0,5,192,61,49,82,1,23,0,0,30,0.360704801904,152356.0,0.00036511439811,0.360704801904,159845.0,0.00253561654715,0.5,0.0
792,92,0,187.0,83.0,9,353,168,79,106,10,57,1,1,24,0.330988447077,1502927.0,0.000351768770653,0.330988447077,1568175.0,0.00226177880113,1.0,1.0
793,4,1,184.0,79.0,5,130,41,45,44,0,3,0,0,33,0.333533662243,168431.0,0.000158324390424,0.333533662243,176058.0,0.00164154403334,0.875,0.0
794,82,0,186.0,77.0,0,220,95,51,74,64,15,0,0,29,0.328348366534,2348786.0,0.000176419403252,0.328348366534,2456985.0,0.00131299176687,0.0,0.0
795,88,2,176.0,74.0,9,113,48,27,38,2,11,0,1,24,0.328360047814,2214645.0,0.000166945591999,0.328360047814,2276752.0,0.00117421889472,0.0,0.0
796,36,1,183.0,79.0,12,41,17,9,15,4,4,0,0,33,0.333703363211,118272.0,0.000564156696512,0.333703363211,123855.0,0.00509673865091,0.75,0.0
797,11,2,177.0,69.0,4,144,61,32,51,5,19,0,0,24,0.336485765812,356021.0,0.000326985553946,0.336485765812,369046.0,0.00245340272591,0.25,0.0
798,0,2,182.0,80.0,4,439,172,102,165,23,101,1,0,24,0.329308097108,2677651.0,0.000138693777906,0.329308097108,2757341.0,0.000822702489512,0.0,1.0
799,53,0,187.0,80.0,12,53,24,14,15,8,4,0,0,29,0.32696451912,1673664.0,0.000128388940805,0.32696451912,1752877.0,0.000807495169185,0.25,0.0
800,54,0,183.0,65.0,12,98,42,26,30,23,3,1,0,29,0.327140802827,2376939.0,0.000132898916938,0.327140802827,2489331.0,0.000895869701174,0.25,1.0
801,57,1,182.0,80.0,12,29,4,11,14,3,1,0,0,33,0.338165589762,53918.0,0.000183322321323,0.338165589762,56320.0,0.00151924905818,0.625,0.0
802,37,3,187.0,80.0,3,166,69,35,62,8,35,1,0,30,0.333139600864,834456.0,0.000722781047899,0.333139600864,874667.0,0.00372334944842,0.0,1.0
803,53,0,177.0,69.0,7,260,122,64,74,38,15,0,1,33,0.33056303197,890128.0,0.000320608765694,0.33056303197,931431.0,0.00221763712284,0.25,0.0
804,74,3,183.0,84.0,4,257,136,55,66,14,41,3,0,30,0.329952673469,2538492.0,0.00024313476542,0.329952673469,2617657.0,0.00119482690457,0.375,3.0
805,25,2,189.0,86.0,1,257,113,51,93,24,13,0,1,24,0.336628162643,503685.0,6.30604990995e-19,0.336628162643,518310.0,0.0,0.0,0.0
806,38,2,190.0,87.0,1,448,193,100,155,40,44,0,0,24,0.329510851557,2620971.0,0.000123034753274,0.329510851557,2697362.0,0.000813290088365,0.25,0.0
807,76,2,174.0,78.0,6,176,68,40,68,20,37,1,0,24,0.336166284261,587310.0,0.000214065672182,0.336166284261,605313.0,0.00229515353517,0.0,1.0
808,1,2,196.0,94.0,5,175,58,50,67,0,11,0,0,24,0.328236560862,2106032.0,8.00252289887e-05,0.328236560862,2200204.0,0.000723726846107,0.125,0.0
809,51,1,180.0,77.0,6,243,88,64,91,5,41,1,0,33,0.32812863002,2239443.0,0.000140918070097,0.32812863002,2305537.0,0.00120025594095,0.75,1.0
810,36,1,174.0,73.0,11,146,59,51,36,20,1,0,0,33,0.336120564696,176212.0,0.000344366009017,0.336120564696,184661.0,0.00320219911318,1.0,0.0
811,38,2,183.0,76.0,11,154,64,27,63,41,8,0,0,24,0.335477726596,415120.0,0.000252940000575,0.335477726596,429641.0,0.00222256656816,0.375,0.0
812,39,2,184.0,70.0,12,83,34,18,31,3,15,0,0,24,0.328388899056,2206585.0,0.000273314502243,0.328388899056,2268786.0,0.00150539919191,0.25,0.0
813,0,2,172.0,63.0,0,122,35,31,56,14,5,0,0,24,0.328285533852,2299780.0,0.000157260920939,0.328285533852,2365971.0,0.00121878359053,0.5,0.0
814,12,2,190.0,83.0,1,241,142,52,47,11,37,1,1,24,0.334564663428,726614.0,0.000244785694276,0.334564663428,754138.0,0.00219232791653,0.0,1.0
815,89,2,184.0,74.0,6,94,46,28,20,1,26,0,0,7,0.340401094334,155198.0,0.000391399618458,0.340401094334,162184.0,0.00315976694777,0.125,0.0
816,82,0,186.0,73.0,5,394,182,115,97,0,6,0,2,33,0.328507617476,3058774.0,0.000193590325675,0.328507617476,3163360.0,0.00114628801423,0.125,0.0
817,15,2,188.0,85.0,4,177,71,43,63,7,17,1,0,24,0.333140368648,636700.0,0.000310697093254,0.333140368648,663506.0,0.00246034338785,0.0,1.0
818,26,3,184.0,80.0,1,279,120,69,90,14,61,0,3,30,0.327958673072,12330564.0,0.000108021847255,0.327958673072,12671660.0,0.000648206259744,0.375,0.0
819,63,0,177.0,78.0,12,499,217,116,166,74,44,0,2,29,0.327654325373,4735942.0,0.000149851122366,0.327654325373,4960642.0,0.000915410458542,0.0,0.0
820,31,2,180.0,76.0,0,296,196,61,39,49,32,0,0,64,0.339199442504,608406.0,0.000376572306339,0.339199442504,634404.0,0.0027876987235,0.5,0.0
821,88,2,172.0,62.0,7,203,82,45,76,27,22,1,2,24,0.3352977821,610911.0,0.000355418253106,0.3352977821,631646.0,0.00240194975427,1.0,1.0
822,44,1,174.0,64.0,4,126,61,39,26,2,19,0,1,33,0.335473200696,136571.0,0.00129729183682,0.335473200696,142765.0,0.00588416425239,1.0,0.0
823,15,2,187.0,83.0,2,316,149,82,85,83,38,0,1,24,0.336191962422,675219.0,0.000338428393515,0.336191962422,703023.0,0.00242506730206,0.5,0.0
824,76,2,191.0,91.0,2,133,52,31,50,46,13,0,0,24,0.336628162643,550179.0,0.0,0.336628162643,566154.0,0.0,0.0,0.0
825,72,2,183.0,72.0,1,108,47,23,38,4,12,2,0,24,0.336706999153,512066.0,0.000138176036553,0.336706999153,527239.0,0.00144278063366,0.0,2.0
826,28,2,190.0,76.0,5,36,9,10,17,0,1,0,0,24,0.336767669221,186513.0,0.000111883539127,0.336767669221,191938.0,0.00119145472751,0.0,0.0
827,76,2,202.0,94.0,5,15,1,7,7,0,1,0,0,33,0.335653144685,32086.0,0.000632008754295,0.335653144685,33529.0,0.00723726521883,1.0,0.0
828,1,2,186.0,82.0,2,437,211,90,136,138,34,2,1,24,0.330898993556,1467220.0,0.000199311946884,0.330898993556,1530563.0,0.00134247186737,0.0,2.0
829,70,3,181.0,74.0,6,85,35,16,34,1,17,0,0,30,0.343931339462,173160.0,0.000911830431108,0.343931339462,181562.0,0.00510212344443,0.125,0.0
830,16,2,187.0,80.0,0,244,122,57,65,67,28,3,0,24,0.340040584193,532451.0,0.000333162956877,0.340040584193,553637.0,0.00282348998855,0.125,3.0
831,74,3,184.0,75.0,0,380,196,83,101,66,41,2,0,30,0.338223681427,594444.0,0.000458846134969,0.338223681427,619738.0,0.00335008832203,0.125,2.0
832,72,2,190.0,84.0,2,63,18,22,23,18,7,0,0,24,0.341210480326,188271.0,0.000175959076654,0.341210480326,194118.0,0.00146694425424,0.125,0.0
833,89,2,183.0,85.0,8,376,201,90,85,121,26,0,0,24,0.337068896943,754854.0,0.000387533879755,0.337068896943,786276.0,0.00264739190668,0.0,0.0
834,38,2,174.0,63.0,7,229,89,53,87,36,25,1,2,24,0.337490915053,506956.0,0.000257093692686,0.337490915053,522068.0,0.0017792199067,0.125,1.0
835,28,2,183.0,75.0,3,121,50,26,45,19,14,0,0,24,0.33753155856,249947.0,0.000529967025537,0.33753155856,258557.0,0.00380216933977,0.375,0.0
836,45,0,168.0,64.0,6,66,22,15,29,0,8,1,2,29,0.326984345271,1687981.0,4.13867332059e-05,0.326984345271,1767812.0,0.000289302400806,0.25,1.0
837,48,0,188.0,70.0,4,150,72,38,40,11,17,0,1,29,0.327754434141,1122058.0,0.000188005694101,0.327754434141,1175077.0,0.00132800418904,0.5,0.0
838,6,0,170.0,65.0,0,164,92,28,44,11,25,1,1,29,0.328292992046,1055580.0,0.000239784185159,0.328292992046,1105568.0,0.0010945320208,0.0,1.0
839,38,2,185.0,72.0,10,41,15,8,18,2,5,0,0,24,0.343412598644,153848.0,0.000530045488393,0.343412598644,159237.0,0.00357319338018,0.125,0.0
840,82,0,180.0,77.0,3,139,58,21,60,6,18,0,0,29,0.32710147021,2004663.0,0.000144803621285,0.32710147021,2099328.0,0.00106163145538,0.25,0.0
841,16,2,175.0,71.0,10,303,154,71,78,44,20,1,0,24,0.336076749849,670510.0,0.000434799701999,0.336076749849,697954.0,0.00297258177839,0.0,1.0
842,51,1,181.0,69.0,4,118,58,28,32,2,26,0,2,33,0.327755923261,2070430.0,0.000284757963658,0.327755923261,2128495.0,0.00166257922036,0.0,0.0
843,92,0,188.0,83.0,1,329,114,90,125,16,54,1,1,29,0.327435334142,2631633.0,0.000158816417614,0.327435334142,2756463.0,0.00135482907586,0.0,1.0
844,81,0,180.0,70.0,8,137,46,41,50,15,16,1,0,29,0.327235524511,3888065.0,0.000125276303918,0.327235524511,4032262.0,0.000746237963901,0.125,1.0
845,48,0,170.0,67.0,10,537,265,121,151,55,60,0,1,29,0.329148357479,2025220.0,0.000277613935019,0.329148357479,2120324.0,0.00184012331807,0.25,0.0
846,91,0,178.0,64.0,12,346,114,93,139,35,19,0,2,29,0.32754018675,2383164.0,0.000176968341241,0.32754018675,2495736.0,0.00125470371429,0.0,0.0
847,53,0,180.0,72.0,12,230,84,54,92,8,49,0,0,29,0.326849481496,3560095.0,6.76341775e-05,0.326849481496,3729036.0,0.000546976086246,0.5,0.0
848,53,0,177.0,78.0,12,69,35,18,16,5,6,0,0,29,0.326809816591,1976301.0,6.89782892205e-05,0.326809816591,2070057.0,0.000233034983655,0.625,0.0
849,92,0,191.0,74.0,1,200,76,45,79,7,19,1,1,29,0.326850957075,2118109.0,5.8456291898e-05,0.326850957075,2218575.0,0.000503364492123,0.0,1.0
850,45,0,185.0,83.0,1,746,402,172,172,3,93,0,3,29,0.329480675685,2162830.0,0.00023920769378,0.329480675685,2264000.0,0.00167118795095,0.25,0.0
851,1,2,195.0,82.0,1,136,71,31,34,7,18,0,0,24,0.338161788693,501255.0,0.000257571143941,0.338161788693,516155.0,0.00229596387565,0.125,0.0
852,28,2,180.0,75.0,0,113,52,19,42,10,22,0,0,24,0.337020463535,281974.0,0.000310420558507,0.337020463535,291619.0,0.00260005543295,0.125,0.0
853,89,2,181.0,77.0,4,315,153,75,87,20,45,3,1,24,0.330160045929,2564516.0,0.000225152010325,0.330160045929,2642371.0,0.00146387036903,0.0,3.0
854,72,2,186.0,76.0,0,199,76,47,76,26,18,1,0,24,0.336488158349,441899.0,0.000203347268354,0.336488158349,456872.0,0.00123171055311,0.0,1.0
855,39,2,180.0,72.0,8,282,125,55,102,50,31,0,1,24,0.335413721039,640598.0,0.00022885905657,0.335413721039,663764.0,0.00185772869057,0.125,0.0
856,82,0,189.0,79.0,4,361,200,73,88,40,66,1,1,64,0.333011232284,1217693.0,0.000345392869403,0.333011232284,1272545.0,0.00254129493644,0.0,1.0
857,28,2,189.0,81.0,1,236,93,51,92,15,38,1,0,24,0.335542398637,683321.0,0.000148330161884,0.335542398637,706458.0,0.0011796047762,0.0,1.0
858,38,2,181.0,78.0,1,93,42,14,37,4,21,1,0,24,0.336628162643,371952.0,0.0,0.336628162643,382752.0,0.0,0.0,1.0
859,15,2,193.0,88.0,12,104,50,18,36,0,1,0,0,24,0.336628162643,472689.0,6.30604990995e-19,0.336628162643,486414.0,0.0,0.25,0.0
860,39,2,201.0,97.0,1,56,23,16,17,5,12,0,0,24,0.336628162643,302211.0,0.0,0.336628162643,310986.0,6.21644532779e-19,0.0,0.0
861,2,2,197.0,96.0,1,110,42,33,35,9,20,0,0,24,0.336049681035,410952.0,0.000169883030774,0.336049681035,423798.0,0.00130551116655,0.0,0.0
862,38,2,192.0,90.0,5,211,79,49,83,0,16,0,0,24,0.340926097886,407300.0,0.000399859530815,0.340926097886,420932.0,0.00273713466545,0.25,0.0
863,36,1,183.0,72.0,10,475,190,144,141,31,50,1,1,33,0.330104656249,2670852.0,0.000299276379387,0.330104656249,2757673.0,0.00155852197832,0.25,1.0
864,63,0,186.0,89.0,2,344,137,81,126,89,39,2,5,29,0.327247181378,5513472.0,4.39336393119e-05,0.327247181378,5733876.0,0.000335627857136,0.75,2.0
865,49,0,173.0,62.0,12,249,136,53,60,102,15,0,0,29,0.327492597865,12812333.0,9.72207148683e-05,0.327492597865,13178972.0,0.000634207186631,0.125,0.0
866,29,3,174.0,74.0,4,480,301,97,82,5,107,6,3,30,0.328406745105,7218622.0,0.000162998400017,0.328406745105,7439711.0,0.00085610056351,0.25,6.0
867,59,1,187.0,78.0,0,238,134,45,59,49,22,2,1,33,0.338049255868,374857.0,0.000525090753185,0.338049255868,393793.0,0.00305201014665,0.25,2.0
868,0,2,179.0,77.0,6,327,125,89,113,10,95,1,3,24,0.339381157443,316645.0,0.000302317532864,0.339381157443,327284.0,0.00237138080652,0.25,1.0
869,52,3,168.0,60.0,2,450,256,102,92,153,32,1,2,30,0.337818504459,824608.0,0.000488539202449,0.337818504459,863822.0,0.00314279670459,0.25,1.0
870,93,0,178.0,81.0,7,252,109,60,83,24,37,1,1,29,0.327445708263,14438001.0,0.00010183130157,0.327445708263,14881573.0,0.000506980143713,0.5,1.0
871,79,1,172.0,65.0,4,414,179,120,115,28,68,2,2,33,0.331381409794,946928.0,0.000612298591888,0.331381409794,990634.0,0.00352587192156,0.875,2.0
872,79,1,180.0,78.0,9,162,59,45,58,3,19,3,2,33,0.334198010737,172763.0,0.000292743460127,0.334198010737,180458.0,0.00328508398696,0.75,3.0
873,24,1,182.0,76.0,2,88,30,23,35,13,6,0,1,33,0.33678150521,157948.0,0.000296593772877,0.33678150521,164725.0,0.00229672141118,0.875,0.0
874,5,1,183.0,75.0,1,263,103,72,88,13,61,3,3,33,0.334088798301,314800.0,0.000362211781699,0.334088798301,328860.0,0.00284086090334,0.25,3.0
875,31,2,178.0,84.0,8,426,224,92,110,128,53,0,0,24,0.328612823693,6659291.0,0.000164623527375,0.328612823693,6850303.0,0.000926915843707,0.75,0.0
876,2,2,193.0,86.0,5,101,46,27,28,0,2,0,0,24,0.336628162643,557928.0,0.0,0.336628162643,574128.0,0.0,0.25,0.0
877,11,2,193.0,86.0,4,203,99,43,61,15,20,1,0,24,0.336343288739,494075.0,0.000205574869484,0.336343288739,509693.0,0.00186103880218,0.0,1.0
878,33,2,185.0,78.0,1,371,153,84,134,35,66,2,2,24,0.336628162643,759402.0,6.30604990995e-19,0.336628162643,781452.0,0.0,0.25,2.0
879,82,0,170.0,65.0,2,562,255,133,174,223,52,2,3,29,0.327694629671,8794101.0,0.00013018302713,0.327694629671,9089384.0,0.000816222413492,0.75,2.0
880,55,0,179.0,76.0,3,421,188,108,125,44,49,0,1,29,0.327629602242,4668405.0,0.00014464357782,0.327629602242,4849349.0,0.000866326445286,0.25,0.0
881,31,2,184.0,81.0,4,342,159,77,106,26,117,8,1,24,0.329178387853,3040212.0,0.000200472678885,0.329178387853,3137580.0,0.00128666268448,0.25,8.0
882,94,0,173.0,64.0,10,360,140,80,140,16,34,1,0,29,0.32775693927,2614848.0,0.000163816715623,0.32775693927,2738808.0,0.000895225232065,0.5,1.0
883,40,0,180.0,71.0,12,247,98,54,95,21,24,0,2,29,0.326689683727,2777042.0,2.62291885372e-19,0.326689683727,2908792.0,0.0,0.5,0.0
884,44,1,186.0,72.0,9,82,32,16,34,1,11,1,0,33,0.341326648859,171405.0,0.000399609407108,0.341326648859,178964.0,0.00271346977379,1.0,1.0
885,41,0,168.0,65.0,12,35,14,12,9,10,1,0,1,29,0.326776175936,1211118.0,5.39748397112e-05,0.326776175936,1268627.0,0.000153698715449,0.5,0.0
886,60,0,175.0,70.0,0,380,223,77,80,52,12,1,0,29,0.331578410803,1418137.0,0.000287557726152,0.331578410803,1483000.0,0.00152988472802,0.25,1.0
887,57,1,180.0,74.0,2,333,142,95,96,65,42,0,0,33,0.328376782118,2426229.0,0.000181249848543,0.328376782118,2501347.0,0.0011999384582,0.625,0.0
888,45,0,168.0,62.0,0,228,108,57,63,11,25,1,0,29,0.327247868976,4711644.0,0.00014218624178,0.327247868976,4894830.0,0.000970038919134,0.0,1.0
889,45,0,173.0,64.0,8,581,294,143,144,76,73,0,1,29,0.328049000245,4214576.0,0.00017347119152,0.328049000245,4373488.0,0.00093449245424,0.0,0.0
890,48,0,191.0,80.0,5,348,193,74,81,0,10,0,0,29,0.328988057921,1429226.0,0.000283811832821,0.328988057921,1496256.0,0.00191556119144,0.125,0.0
891,64,3,178.0,71.0,12,106,38,27,41,19,14,1,0,30,0.327837659201,6244135.0,0.000127007625327,0.327837659201,6419241.0,0.00081214270604,0.75,1.0
892,31,2,193.0,89.0,4,219,110,43,66,21,23,0,1,24,0.334997222677,603559.0,0.000582042990212,0.334997222677,626450.0,0.00358642565104,0.625,0.0
893,58,1,175.0,70.0,12,338,135,79,124,32,85,4,4,29,0.326958398207,2972019.0,8.44247382063e-05,0.326958398207,3112905.0,0.000475918462519,0.0,4.0
894,92,0,180.0,69.0,4,167,58,53,56,3,22,1,0,29,0.327237205292,1918321.0,0.000124443868907,0.327237205292,2009366.0,0.00095475229197,0.0,1.0
895,88,2,180.0,75.0,8,130,42,35,53,28,18,0,0,33,0.336930886401,185574.0,0.00020903234857,0.336930886401,192565.0,0.00266637128826,0.75,0.0
896,6,0,191.0,83.0,1,237,125,50,62,2,25,1,0,29,0.328281123631,3447063.0,0.000155185878746,0.328281123631,3568050.0,0.000826996284257,0.75,1.0
897,72,2,190.0,80.0,4,223,87,56,80,14,38,1,0,24,0.336637126436,519525.0,0.000174054597225,0.336637126436,535637.0,0.00127239579966,0.25,1.0
898,90,2,182.0,76.0,12,84,37,24,23,25,12,1,0,24,0.336835799856,420207.0,7.61484720328e-05,0.336835799856,432491.0,0.000293625393154,0.0,1.0
899,33,2,183.0,75.0,6,219,88,52,79,6,23,1,1,24,0.336628162643,519183.0,6.30604990995e-19,0.336628162643,534258.0,0.0,0.0,1.0
900,34,0,185.0,77.0,6,705,356,148,201,61,35,0,1,29,0.330138371637,2577651.0,0.00029990030854,0.330138371637,2699492.0,0.00182908279554,0.0,0.0
901,79,1,184.0,69.0,9,81,30,17,34,3,15,0,2,33,0.337748556231,91766.0,0.00151717433343,0.337748556231,95797.0,0.00913145438747,0.875,0.0
902,48,0,185.0,79.0,2,42,21,8,13,22,4,1,0,29,0.330176990145,580592.0,0.000218889656769,0.330176990145,607281.0,0.00147231231859,0.0,1.0
903,21,0,188.0,86.0,3,343,202,73,68,6,63,1,3,29,0.328830369092,1226829.0,0.00054994337177,0.328830369092,1284823.0,0.00268406516145,0.75,1.0
904,81,0,190.0,75.0,1,585,331,126,128,19,37,0,1,29,0.3293215748,1887924.0,0.000331882018167,0.3293215748,1976668.0,0.00222830017339,0.125,0.0
905,54,0,193.0,97.0,5,169,59,52,58,0,5,0,1,29,0.326736641668,2781369.0,3.27862874464e-05,0.326736641668,2913319.0,0.00017037865339,0.0,0.0
906,21,0,184.0,75.0,1,695,435,140,120,64,97,2,3,29,0.329096236904,2091594.0,0.000251031529141,0.329096236904,2189990.0,0.00168536044323,0.0,2.0
907,51,1,179.0,82.0,11,401,168,96,137,81,31,0,1,33,0.327513828944,4026301.0,0.000239779288413,0.327513828944,4176829.0,0.00116496355673,0.75,0.0
908,27,0,180.0,72.0,1,461,258,99,104,35,87,4,1,29,0.331846327182,1458241.0,0.000316644622566,0.331846327182,1525898.0,0.00216535386512,0.25,4.0
909,48,0,188.0,83.0,1,469,241,120,108,33,30,0,0,29,0.327543922421,3439733.0,0.00015448365832,0.327543922421,3602096.0,0.00106135579509,0.5,0.0
910,80,0,183.0,79.0,12,360,125,105,130,74,35,0,1,29,0.327271888288,3288189.0,0.000155568439524,0.327271888288,3443819.0,0.000918057172811,0.25,0.0
911,16,2,176.0,67.0,10,147,71,28,48,26,15,0,0,24,0.335873745697,769006.0,9.86331697625e-05,0.335873745697,793407.0,0.000745153133307,0.0,0.0
912,51,1,182.0,70.0,12,67,17,20,30,4,8,0,0,33,0.334829847287,89998.0,6.63141813726e-05,0.334829847287,94033.0,0.000498998118291,0.125,0.0
913,91,0,193.0,84.0,12,327,129,82,116,22,53,3,2,29,0.328734956992,2181712.0,0.000179404095929,0.328734956992,2282692.0,0.00129227916954,0.25,3.0
914,5,1,179.0,72.0,6,235,85,65,85,10,40,2,1,33,0.33463316595,186172.0,0.00032663952332,0.33463316595,194460.0,0.00227882704636,0.25,2.0
915,51,1,183.0,82.0,5,9,4,1,4,0,1,0,0,14,0.352200063194,14317.0,0.000277000285541,0.352200063194,14889.0,0.0043646886953,0.5,0.0
916,95,1,188.0,83.0,12,65,25,15,25,2,16,1,1,33,0.33688101974,177728.0,0.000478543648531,0.33688101974,186292.0,0.00436157760011,1.0,1.0
917,82,0,183.0,76.0,2,124,48,29,47,23,10,0,0,29,0.326808890334,2515820.0,6.4574841904e-05,0.326808890334,2635243.0,0.000334309203908,0.75,0.0
918,79,1,176.0,56.0,7,309,130,73,106,44,19,1,0,24,0.33633017359,552568.0,0.000902066258475,0.33633017359,573158.0,0.00504881740994,0.875,1.0
919,72,2,179.0,77.0,10,184,74,46,64,38,5,0,0,24,0.336716241255,605235.0,0.000141382117096,0.336716241255,622831.0,0.0014408039621,0.0,0.0
920,51,1,178.0,69.0,4,51,10,17,24,4,5,0,0,33,0.335177780416,84471.0,0.000229980249231,0.335177780416,88245.0,0.00295517265118,0.75,0.0
921,84,1,190.0,84.0,9,315,127,100,88,1,78,5,4,47,0.343004410009,386885.0,0.0004835028449,0.343004410009,406378.0,0.00226068698267,0.5,5.0
922,29,3,172.0,74.0,3,92,52,19,21,5,13,1,1,30,0.32779857176,6073956.0,0.000108554569159,0.32779857176,6242921.0,0.000346755111011,0.5,1.0
923,45,0,185.0,73.0,12,176,74,40,62,28,23,0,1,29,0.327273847562,2478240.0,0.000162994819288,0.327273847562,2595430.0,0.00123142288455,0.0,0.0
